,Adj Close,Close,High,Low,Open,Volume
1996-07-17,634.07,634.07,636.61,628.37,628.37,513830000.0
1996-07-18,643.56,643.56,644.44,633.29,634.07,474460000.0
1996-07-19,638.73,638.73,643.51,635.5,643.51,408070000.0
1996-07-22,633.77,633.77,638.73,630.38,638.73,327300000.0
1996-07-23,626.87,626.87,637.7,625.65,633.79,421900000.0
1996-07-24,626.65,626.65,629.1,616.43,626.19,463030000.0
1996-07-25,631.17,631.17,633.57,626.65,626.65,405390000.0
1996-07-26,635.9,635.9,636.23,631.17,631.17,349900000.0
1996-07-29,630.91,630.91,635.9,630.9,635.9,281560000.0
1996-07-30,635.26,635.26,635.26,629.22,630.91,341090000.0
1996-07-31,639.95,639.95,640.54,633.74,635.26,403560000.0
1996-08-01,650.02,650.02,650.66,639.49,639.95,439110000.0
1996-08-02,662.49,662.49,662.49,650.02,650.02,442080000.0
1996-08-05,660.23,660.23,663.64,659.03,662.49,307240000.0
1996-08-06,662.38,662.38,662.75,656.83,660.23,347290000.0
1996-08-07,664.16,664.16,664.61,660.0,662.38,394340000.0
1996-08-08,662.59,662.59,664.17,661.28,664.16,334570000.0
1996-08-09,662.1,662.1,665.37,660.31,662.59,327280000.0
1996-08-12,665.77,665.77,665.77,658.95,662.1,312170000.0
1996-08-13,660.2,660.2,665.77,659.13,665.77,362470000.0
1996-08-14,662.05,662.05,662.42,658.47,660.2,343460000.0
1996-08-15,662.28,662.28,664.18,660.64,662.05,323950000.0
1996-08-16,665.21,665.21,666.34,662.26,662.28,337650000.0
1996-08-19,666.58,666.58,667.12,665.0,665.21,294080000.0
1996-08-20,665.69,665.69,666.99,665.15,666.58,334960000.0
1996-08-21,665.07,665.07,665.69,662.16,665.69,348820000.0
1996-08-22,670.68,670.68,670.68,664.88,665.07,354950000.0
1996-08-23,667.03,667.03,670.68,664.93,670.68,308010000.0
1996-08-26,663.88,663.88,667.03,662.36,667.03,281430000.0
1996-08-27,666.4,666.4,666.4,663.5,663.88,310520000.0
1996-08-28,664.81,664.81,667.41,664.39,666.4,296440000.0
1996-08-29,657.4,657.4,664.81,655.35,664.81,321120000.0
1996-08-30,651.99,651.99,657.71,650.52,657.4,258380000.0
1996-09-03,654.72,654.72,655.13,643.97,651.99,345740000.0
1996-09-04,655.61,655.61,655.82,652.93,654.72,351290000.0
1996-09-05,649.44,649.44,655.61,648.89,655.61,361430000.0
1996-09-06,655.68,655.68,658.21,649.44,649.44,348710000.0
1996-09-09,663.76,663.76,663.77,655.68,655.68,311530000.0
1996-09-10,663.81,663.81,665.57,661.55,663.76,372960000.0
1996-09-11,667.28,667.28,667.73,661.79,663.81,376880000.0
1996-09-12,671.15,671.15,673.07,667.28,667.28,398820000.0
1996-09-13,680.54,680.54,681.39,671.15,671.15,488360000.0
1996-09-16,683.98,683.98,686.48,680.53,680.54,430080000.0
1996-09-17,682.94,682.94,685.8,679.96,683.98,449850000.0
1996-09-18,681.47,681.47,683.77,679.75,682.94,396600000.0
1996-09-19,683.0,683.0,684.07,679.06,681.47,398580000.0
1996-09-20,687.03,687.03,687.07,683.0,683.0,519420000.0
1996-09-23,686.48,686.48,687.03,681.01,687.03,297760000.0
1996-09-24,685.61,685.61,690.88,683.54,686.48,460150000.0
1996-09-25,685.83,685.83,688.26,684.92,685.61,451710000.0
1996-09-26,685.86,685.86,690.15,683.77,685.83,500870000.0
1996-09-27,686.19,686.19,687.11,683.73,685.86,414760000.0
1996-09-30,687.33,687.33,690.11,686.03,686.19,388570000.0
1996-10-01,689.08,689.08,689.54,684.44,687.31,421550000.0
1996-10-02,694.01,694.01,694.82,689.08,689.08,440130000.0
1996-10-03,692.78,692.78,694.81,691.78,694.01,386500000.0
1996-10-04,701.46,701.46,701.74,692.78,692.78,463940000.0
1996-10-07,703.34,703.34,704.17,701.39,701.46,380750000.0
1996-10-08,700.64,700.64,705.76,699.88,703.34,435070000.0
1996-10-09,696.74,696.74,702.36,694.42,700.64,408450000.0
1996-10-10,694.61,694.61,696.82,693.34,696.74,394950000.0
1996-10-11,700.66,700.66,700.67,694.61,694.61,396050000.0
1996-10-14,703.54,703.54,705.16,700.66,700.66,322000000.0
1996-10-15,702.57,702.57,708.07,699.07,703.54,458980000.0
1996-10-16,704.41,704.41,704.42,699.15,702.57,441410000.0
1996-10-17,706.99,706.99,708.52,704.76,705.0,478550000.0
1996-10-18,710.82,710.82,711.04,706.11,706.99,473020000.0
1996-10-21,709.85,709.85,714.1,707.71,710.82,414630000.0
1996-10-22,706.57,706.57,709.85,704.55,709.85,410790000.0
1996-10-23,707.27,707.27,707.31,700.98,706.57,442170000.0
1996-10-24,702.29,702.29,708.25,702.11,707.27,418970000.0
1996-10-25,700.92,700.92,704.11,700.53,702.29,367640000.0
1996-10-28,697.26,697.26,705.4,697.25,700.92,383620000.0
1996-10-29,701.5,701.5,703.25,696.22,697.26,443890000.0
1996-10-30,700.9,700.9,703.44,700.05,701.5,437770000.0
1996-10-31,705.27,705.27,706.61,700.35,700.9,482840000.0
1996-11-01,703.77,703.77,708.6,701.3,705.27,465510000.0
1996-11-04,706.73,706.73,707.02,702.84,703.77,398790000.0
1996-11-05,714.14,714.14,714.56,706.73,706.73,486660000.0
1996-11-06,724.59,724.59,724.6,712.83,714.14,509600000.0
1996-11-07,727.65,727.65,729.49,722.23,724.59,502530000.0
1996-11-08,730.82,730.82,730.82,725.22,727.65,402320000.0
1996-11-11,731.87,731.87,732.6,729.94,730.82,353960000.0
1996-11-12,729.56,729.56,733.04,728.2,731.87,471740000.0
1996-11-13,731.13,731.13,732.11,728.03,729.56,429840000.0
1996-11-14,735.88,735.88,735.99,729.2,731.13,480350000.0
1996-11-15,737.62,737.62,741.92,735.15,735.88,529100000.0
1996-11-18,737.02,737.02,739.24,734.39,737.62,388520000.0
1996-11-19,742.16,742.16,742.18,736.87,737.02,461980000.0
1996-11-20,743.95,743.95,746.99,740.4,742.16,497900000.0
1996-11-21,742.75,742.75,745.2,741.08,743.95,464430000.0
1996-11-22,748.73,748.73,748.73,742.75,742.75,525210000.0
1996-11-25,757.03,757.03,757.05,747.99,748.73,475260000.0
1996-11-26,755.96,755.96,762.12,752.83,757.03,527380000.0
1996-11-27,755.0,755.0,757.3,753.18,755.96,377780000.0
1996-11-29,757.02,757.02,758.27,755.0,755.0,14990000.0
1996-12-02,756.56,756.56,757.03,751.49,757.02,412520000.0
1996-12-03,748.28,748.28,761.75,747.58,756.56,516160000.0
1996-12-04,745.1,745.1,748.4,738.46,748.28,498240000.0
1996-12-05,744.38,744.38,747.65,742.61,745.1,483710000.0
1996-12-06,739.6,739.6,744.38,726.89,744.38,500860000.0
1996-12-09,749.76,749.76,749.76,739.6,739.6,381570000.0
1996-12-10,747.54,747.54,753.43,747.02,749.76,446120000.0
1996-12-11,740.73,740.73,747.54,732.75,747.54,494210000.0
1996-12-12,729.3,729.3,744.86,729.3,740.73,492920000.0
1996-12-13,728.64,728.64,731.4,721.97,729.33,458540000.0
1996-12-16,720.98,720.98,732.68,719.4,728.64,447560000.0
1996-12-17,726.04,726.04,727.67,716.69,720.98,519840000.0
1996-12-18,731.54,731.54,732.76,726.04,726.04,500490000.0
1996-12-19,745.76,745.76,746.06,731.54,731.54,526410000.0
1996-12-20,748.87,748.87,755.41,745.76,745.76,654340000.0
1996-12-23,746.92,746.92,750.4,743.28,748.87,343280000.0
1996-12-24,751.03,751.03,751.03,746.92,746.92,165140000.0
1996-12-26,755.82,755.82,757.07,751.02,751.03,254630000.0
1996-12-27,756.79,756.79,758.75,754.82,755.82,253810000.0
1996-12-30,753.85,753.85,759.2,752.73,756.79,339060000.0
1996-12-31,740.74,740.74,753.95,740.74,753.85,399760000.0
1997-01-02,737.01,737.01,742.81,729.55,740.74,463230000.0
1997-01-03,748.03,748.03,748.24,737.01,737.01,452970000.0
1997-01-06,747.65,747.65,753.31,743.82,748.03,531350000.0
1997-01-07,753.23,753.23,753.26,742.18,747.65,538220000.0
1997-01-08,748.41,748.41,755.72,747.71,753.23,557510000.0
1997-01-09,754.85,754.85,757.68,748.41,748.41,555370000.0
1997-01-10,759.5,759.5,759.65,746.92,754.85,545850000.0
1997-01-13,759.51,759.51,762.85,756.69,759.5,445400000.0
1997-01-14,768.86,768.86,772.04,759.51,759.51,531600000.0
1997-01-15,767.2,767.2,770.95,763.72,768.86,524990000.0
1997-01-16,769.75,769.75,772.05,765.25,767.2,537290000.0
1997-01-17,776.17,776.17,776.37,769.72,769.75,534640000.0
1997-01-20,776.7,776.7,780.08,774.19,776.17,440470000.0
1997-01-21,782.72,782.72,783.72,772.0,776.7,571280000.0
1997-01-22,786.23,786.23,786.23,779.56,782.72,589230000.0
1997-01-23,777.56,777.56,794.67,776.64,786.23,685070000.0
1997-01-24,770.52,770.52,778.21,768.17,777.56,542920000.0
1997-01-27,765.02,765.02,771.43,764.18,770.52,445760000.0
1997-01-28,765.02,765.02,776.32,761.75,765.02,541580000.0
1997-01-29,772.5,772.5,772.7,765.02,765.02,498390000.0
1997-01-30,784.17,784.17,784.17,772.5,772.5,524160000.0
1997-01-31,786.16,786.16,791.86,784.17,784.17,578550000.0
1997-02-03,786.73,786.73,787.14,783.12,786.16,463600000.0
1997-02-04,789.26,789.26,789.28,783.68,786.73,506530000.0
1997-02-05,778.28,778.28,792.71,773.43,789.26,580520000.0
1997-02-06,780.15,780.15,780.35,774.45,778.28,519660000.0
1997-02-07,789.56,789.56,789.72,778.19,780.15,540910000.0
1997-02-10,785.43,785.43,793.46,784.69,789.56,471590000.0
1997-02-11,789.59,789.59,789.6,780.95,785.43,483090000.0
1997-02-12,802.77,802.77,802.77,789.59,789.59,563890000.0
1997-02-13,811.82,811.82,812.93,802.77,802.77,593710000.0
1997-02-14,808.48,808.48,812.2,808.15,811.82,491540000.0
1997-02-18,816.29,816.29,816.29,806.34,808.48,474110000.0
1997-02-19,812.49,812.49,817.68,811.2,816.29,519350000.0
1997-02-20,802.8,802.8,812.49,800.35,812.49,492220000.0
1997-02-21,801.77,801.77,804.94,799.99,802.8,478450000.0
1997-02-24,810.28,810.28,810.64,798.42,801.77,462450000.0
1997-02-25,812.03,812.03,812.85,807.65,810.28,527450000.0
1997-02-26,805.68,805.68,812.7,798.13,812.1,573920000.0
1997-02-27,795.07,795.07,805.68,795.06,805.68,464660000.0
1997-02-28,790.82,790.82,795.7,788.5,795.07,508280000.0
1997-03-03,795.31,795.31,795.31,785.66,790.82,437220000.0
1997-03-04,790.95,790.95,798.93,789.98,795.31,537890000.0
1997-03-05,801.99,801.99,801.99,790.95,790.95,532500000.0
1997-03-06,798.56,798.56,804.11,797.5,801.99,540310000.0
1997-03-07,804.97,804.97,808.19,798.56,798.56,508270000.0
1997-03-10,813.65,813.65,813.66,803.66,804.97,468780000.0
1997-03-11,811.34,811.34,814.9,810.77,813.65,493250000.0
1997-03-12,804.26,804.26,811.34,801.07,811.34,490200000.0
1997-03-13,789.56,789.56,804.26,789.44,804.26,507560000.0
1997-03-14,793.17,793.17,796.88,789.56,789.56,491540000.0
1997-03-17,795.71,795.71,796.28,782.98,793.17,495260000.0
1997-03-18,789.66,789.66,797.18,785.47,795.71,467330000.0
1997-03-19,785.77,785.77,791.59,780.03,789.66,535580000.0
1997-03-20,782.65,782.65,786.29,778.04,785.77,497480000.0
1997-03-21,784.1,784.1,786.44,782.65,782.65,638760000.0
1997-03-24,790.89,790.89,791.01,780.79,784.1,451970000.0
1997-03-25,789.07,789.07,798.11,788.39,790.89,487520000.0
1997-03-26,790.5,790.5,794.89,786.77,789.07,506670000.0
1997-03-27,773.88,773.88,792.58,767.32,790.5,476790000.0
1997-03-31,757.12,757.12,773.88,756.13,773.88,555880000.0
1997-04-01,759.64,759.64,761.49,751.26,757.12,515770000.0
1997-04-02,750.11,750.11,759.65,747.59,759.64,478210000.0
1997-04-03,750.32,750.32,751.04,744.4,750.11,498010000.0
1997-04-04,757.9,757.9,757.9,744.04,750.32,544580000.0
1997-04-07,762.13,762.13,764.82,757.9,757.9,453790000.0
1997-04-08,766.12,766.12,766.25,758.36,762.13,450790000.0
1997-04-09,760.6,760.6,769.53,759.15,766.12,451500000.0
1997-04-10,758.34,758.34,763.73,757.65,760.6,421790000.0
1997-04-11,737.65,737.65,758.34,737.64,758.34,444380000.0
1997-04-14,743.73,743.73,743.73,733.54,737.65,406800000.0
1997-04-15,754.72,754.72,754.72,743.73,743.73,507370000.0
1997-04-16,763.53,763.53,763.53,751.99,754.72,498820000.0
1997-04-17,761.77,761.77,768.55,760.49,763.53,503760000.0
1997-04-18,766.34,766.34,767.93,761.77,761.77,468940000.0
1997-04-21,760.37,760.37,767.39,756.38,766.34,397300000.0
1997-04-22,774.61,774.61,774.64,759.9,760.37,507500000.0
1997-04-23,773.64,773.64,778.19,771.9,774.61,489350000.0
1997-04-24,771.18,771.18,779.89,769.72,773.64,493640000.0
1997-04-25,765.37,765.37,771.18,764.63,771.18,414350000.0
1997-04-28,772.96,772.96,773.89,763.3,765.37,404470000.0
1997-04-29,794.05,794.05,794.44,772.96,772.96,547690000.0
1997-04-30,801.34,801.34,804.13,791.21,794.05,556070000.0
1997-05-01,798.53,798.53,802.95,793.21,801.34,460380000.0
1997-05-02,812.97,812.97,812.99,798.53,798.53,499770000.0
1997-05-05,830.29,830.29,830.29,811.8,812.97,549410000.0
1997-05-06,827.76,827.76,832.29,824.7,830.24,603680000.0
1997-05-07,815.62,815.62,827.76,814.7,827.76,500580000.0
1997-05-08,820.26,820.26,829.09,811.84,815.62,534120000.0
1997-05-09,824.78,824.78,827.69,815.78,820.26,455690000.0
1997-05-12,837.66,837.66,838.56,824.78,824.78,459370000.0
1997-05-13,833.13,833.13,838.49,829.12,837.66,489760000.0
1997-05-14,836.04,836.04,841.29,833.13,833.13,504960000.0
1997-05-15,841.88,841.88,842.45,833.34,836.04,458170000.0
1997-05-16,829.75,829.75,841.88,829.15,841.88,486780000.0
1997-05-19,833.27,833.27,835.92,828.87,829.75,345140000.0
1997-05-20,841.66,841.66,841.96,826.41,833.27,450850000.0
1997-05-21,839.35,839.35,846.87,835.22,841.66,540730000.0
1997-05-22,835.66,835.66,841.91,833.86,839.35,426940000.0
1997-05-23,847.03,847.03,848.49,835.66,835.66,417030000.0
1997-05-27,849.71,849.71,851.53,840.96,847.03,436150000.0
1997-05-28,847.21,847.21,850.95,843.21,849.71,487340000.0
1997-05-29,844.08,844.08,848.96,842.61,847.21,462600000.0
1997-05-30,848.28,848.28,851.87,831.87,844.08,537200000.0
1997-06-02,846.36,846.36,851.34,844.61,848.28,435950000.0
1997-06-03,845.48,845.48,850.56,841.51,846.36,527120000.0
1997-06-04,840.11,840.11,845.55,838.82,845.48,466690000.0
1997-06-05,843.43,843.43,848.89,840.11,840.11,452610000.0
1997-06-06,858.01,858.01,859.24,843.36,843.43,488940000.0
1997-06-09,862.91,862.91,865.14,858.01,858.01,465810000.0
1997-06-10,865.27,865.27,870.05,862.18,862.91,526980000.0
1997-06-11,869.57,869.57,870.66,865.15,865.27,513740000.0
1997-06-12,883.46,883.46,884.34,869.01,869.57,592730000.0
1997-06-13,893.27,893.27,894.69,883.48,883.48,575810000.0
1997-06-16,893.9,893.9,895.17,891.21,893.27,414280000.0
1997-06-17,894.42,894.42,897.6,886.19,893.9,543010000.0
1997-06-18,889.06,889.06,894.42,887.03,894.42,491740000.0
1997-06-19,897.99,897.99,900.09,888.99,889.06,536940000.0
1997-06-20,898.7,898.7,901.77,897.77,897.99,653110000.0
1997-06-23,878.62,878.62,898.7,878.43,898.7,492940000.0
1997-06-24,896.34,896.34,896.75,878.62,878.62,542650000.0
1997-06-25,888.99,888.99,902.09,882.24,896.34,603040000.0
1997-06-26,883.68,883.68,893.21,879.32,888.99,499780000.0
1997-06-27,887.3,887.3,894.7,883.68,883.68,472540000.0
1997-06-30,885.14,885.14,892.62,879.82,887.3,561540000.0
1997-07-01,891.03,891.03,893.88,884.54,885.14,544190000.0
1997-07-02,904.03,904.03,904.05,891.03,891.03,526970000.0
1997-07-03,916.92,916.92,917.82,904.03,904.03,374680000.0
1997-07-07,912.2,912.2,923.26,909.69,916.92,518780000.0
1997-07-08,918.75,918.75,918.76,911.56,912.2,526010000.0
1997-07-09,907.54,907.54,922.03,902.48,918.75,589110000.0
1997-07-10,913.78,913.78,916.54,904.31,907.54,551340000.0
1997-07-11,916.68,916.68,919.74,913.11,913.78,500050000.0
1997-07-14,918.38,918.38,921.78,912.02,916.68,485960000.0
1997-07-15,925.76,925.76,926.15,914.52,918.38,598370000.0
1997-07-16,936.59,936.59,939.32,925.76,925.76,647390000.0
1997-07-17,931.61,931.61,936.96,927.9,936.59,629250000.0
1997-07-18,915.3,915.3,931.61,912.9,931.61,589710000.0
1997-07-21,912.94,912.94,915.38,907.12,915.3,459500000.0
1997-07-22,933.98,933.98,934.38,912.94,912.94,579590000.0
1997-07-23,936.56,936.56,941.8,933.98,933.98,616930000.0
1997-07-24,940.3,940.3,941.51,926.91,936.56,571020000.0
1997-07-25,938.79,938.79,945.65,936.09,940.3,521510000.0
1997-07-28,936.45,936.45,942.97,935.19,938.79,466920000.0
1997-07-29,942.29,942.29,942.96,932.56,936.45,544540000.0
1997-07-30,952.29,952.29,953.98,941.98,942.29,568470000.0
1997-07-31,954.31,954.31,957.73,948.89,952.29,547830000.0
1997-08-01,947.14,947.14,955.35,939.04,954.29,513750000.0
1997-08-04,950.3,950.3,953.18,943.6,947.14,456000000.0
1997-08-05,952.37,952.37,954.21,948.92,950.3,525710000.0
1997-08-06,960.32,960.32,962.43,949.45,952.37,565200000.0
1997-08-07,951.19,951.19,964.17,950.87,960.32,576030000.0
1997-08-08,933.54,933.54,951.19,925.74,951.19,563420000.0
1997-08-11,937.0,937.0,938.5,925.39,933.54,480340000.0
1997-08-12,926.53,926.53,942.99,925.66,937.0,499310000.0
1997-08-13,922.02,922.02,935.77,916.54,926.53,587210000.0
1997-08-14,924.77,924.77,930.07,916.92,922.02,530460000.0
1997-08-15,900.81,900.81,924.77,900.81,924.77,537820000.0
1997-08-18,912.49,912.49,912.57,893.34,900.81,514330000.0
1997-08-19,926.01,926.01,926.01,912.49,912.49,545630000.0
1997-08-20,939.35,939.35,939.35,924.58,926.01,521270000.0
1997-08-21,925.05,925.05,939.47,921.35,939.35,499000000.0
1997-08-22,923.54,923.54,925.05,905.42,925.05,460160000.0
1997-08-25,920.16,920.16,930.93,917.29,923.55,388990000.0
1997-08-26,913.02,913.02,922.47,911.72,920.16,449110000.0
1997-08-27,913.7,913.7,916.23,903.83,913.02,492150000.0
1997-08-28,903.67,903.67,915.9,898.65,913.7,486300000.0
1997-08-29,899.47,899.47,907.28,896.82,903.67,413910000.0
1997-09-02,927.58,927.58,927.58,899.47,899.47,491870000.0
1997-09-03,927.86,927.86,935.9,926.87,927.58,549060000.0
1997-09-04,930.87,930.87,933.36,925.59,927.86,559310000.0
1997-09-05,929.05,929.05,940.37,924.05,930.87,536400000.0
1997-09-08,931.2,931.2,936.5,929.05,929.05,466430000.0
1997-09-09,933.62,933.62,938.9,927.28,931.2,502200000.0
1997-09-10,919.03,919.03,933.62,918.76,933.62,517620000.0
1997-09-11,912.59,912.59,919.03,902.56,919.03,575020000.0
1997-09-12,923.91,923.91,925.05,906.7,912.59,544150000.0
1997-09-15,919.77,919.77,928.9,919.41,923.91,468030000.0
1997-09-16,945.64,945.64,947.66,919.77,919.77,636380000.0
1997-09-17,943.0,943.0,950.29,941.99,945.64,590550000.0
1997-09-18,947.29,947.29,958.19,943.0,943.0,566830000.0
1997-09-19,950.51,950.51,952.35,943.9,947.29,631040000.0
1997-09-22,955.43,955.43,960.59,950.51,950.51,490900000.0
1997-09-23,951.93,951.93,955.78,948.07,955.43,522930000.0
1997-09-24,944.48,944.48,959.78,944.07,951.93,639460000.0
1997-09-25,937.91,937.91,947.0,937.38,944.48,524880000.0
1997-09-26,945.22,945.22,946.44,937.91,937.91,505340000.0
1997-09-29,953.34,953.34,953.96,941.94,945.22,477100000.0
1997-09-30,947.28,947.28,955.17,947.28,953.34,587500000.0
1997-10-01,955.41,955.41,956.71,947.28,947.28,598660000.0
1997-10-02,960.46,960.46,960.46,952.94,955.41,474760000.0
1997-10-03,965.03,965.03,975.47,955.13,960.46,623370000.0
1997-10-06,972.69,972.69,974.16,965.03,965.03,495620000.0
1997-10-07,983.12,983.12,983.12,971.95,972.69,551970000.0
1997-10-08,973.84,973.84,983.12,968.65,983.12,573110000.0
1997-10-09,970.62,970.62,974.72,963.34,973.84,551840000.0
1997-10-10,966.98,966.98,970.62,963.42,970.62,500680000.0
1997-10-13,968.1,968.1,973.46,966.95,966.98,354800000.0
1997-10-14,970.28,970.28,972.86,961.87,968.1,510330000.0
1997-10-15,965.72,965.72,970.28,962.75,970.28,505310000.0
1997-10-16,955.25,955.25,973.38,950.77,965.72,597010000.0
1997-10-17,944.16,944.16,955.23,931.58,955.23,624980000.0
1997-10-20,955.61,955.61,955.72,941.43,944.16,483880000.0
1997-10-21,972.28,972.28,972.56,955.61,955.61,582310000.0
1997-10-22,968.49,968.49,972.61,965.66,972.28,613490000.0
1997-10-23,950.69,950.69,968.49,944.16,968.49,673270000.0
1997-10-24,941.64,941.64,960.04,937.55,950.69,677630000.0
1997-10-27,876.99,876.99,941.64,876.73,941.64,693730000.0
1997-10-28,921.85,921.85,923.09,855.27,876.99,1202550000.0
1997-10-29,919.16,919.16,935.24,913.88,921.85,777660000.0
1997-10-30,903.68,903.68,923.28,903.68,919.16,712230000.0
1997-10-31,914.62,914.62,919.93,903.68,903.68,638070000.0
1997-11-03,938.99,938.99,939.02,914.62,914.62,564740000.0
1997-11-04,940.76,940.76,941.4,932.66,938.99,541590000.0
1997-11-05,942.76,942.76,949.62,938.16,940.76,565680000.0
1997-11-06,938.03,938.03,942.85,934.16,942.76,522890000.0
1997-11-07,927.51,927.51,938.03,915.39,938.03,569980000.0
1997-11-10,921.13,921.13,935.9,920.26,927.51,464140000.0
1997-11-11,923.78,923.78,928.29,919.63,921.13,435660000.0
1997-11-12,905.96,905.96,923.88,905.34,923.78,585340000.0
1997-11-13,916.66,916.66,917.79,900.61,905.96,653960000.0
1997-11-14,928.35,928.35,930.44,915.34,916.66,635760000.0
1997-11-17,946.2,946.2,949.66,928.35,928.35,576540000.0
1997-11-18,938.23,938.23,947.65,937.43,946.2,521380000.0
1997-11-19,944.59,944.59,947.28,934.83,938.23,542720000.0
1997-11-20,958.98,958.98,961.83,944.59,944.59,602610000.0
1997-11-21,963.09,963.09,964.55,954.6,958.98,611000000.0
1997-11-24,946.67,946.67,963.09,945.22,963.09,514920000.0
1997-11-25,950.82,950.82,954.47,944.71,946.67,587890000.0
1997-11-26,951.64,951.64,956.47,950.82,950.82,487750000.0
1997-11-28,955.4,955.4,959.13,951.64,951.64,189070000.0
1997-12-01,974.77,974.77,974.77,955.4,955.4,590300000.0
1997-12-02,971.68,971.68,976.2,969.83,974.78,576120000.0
1997-12-03,976.77,976.77,980.81,966.16,971.68,624610000.0
1997-12-04,973.1,973.1,983.36,971.37,976.77,633470000.0
1997-12-05,983.79,983.79,986.25,969.1,973.1,563590000.0
1997-12-08,982.37,982.37,985.67,979.57,983.79,490320000.0
1997-12-09,975.78,975.78,982.37,973.81,982.37,539130000.0
1997-12-10,969.79,969.79,975.78,962.68,975.78,602290000.0
1997-12-11,954.94,954.94,969.79,951.89,969.79,631770000.0
1997-12-12,953.39,953.39,961.32,947.0,954.94,579280000.0
1997-12-15,963.39,963.39,965.96,953.39,953.39,597150000.0
1997-12-16,968.04,968.04,973.0,963.39,963.39,623320000.0
